id_cliente,fecha,franja,id_antena,tipo_conexion,id_ap,distancia_m,senal_dbm,usuarios_conectados_antena,usuarios_activos_antena,demanda_mbps_antena,carga_antena_pct,consumo_gb_franja,horas_conexion,sesiones,cortes,minutos_sin_servicio,lluvia,es_fin_de_semana,es_feriado,velocidad_efectiva_mbps,tiene_inalambrico,velocidad_censurada,dia_semana,mes,franja_orden
FBJ-0058,2026-06-28,Mañana,B,Antena,AP-02,308,-59.0,12,8,85.9,21.5,5.709,2.21,2,0,0,0,1,0,21.32,1,0,6,2026-06,2
FBJ-0003,2026-06-28,Tarde,A,Antena,AP-02,392,-66.0,15,12,85.7,21.4,0.506,0.25,2,0,0,0,1,0,20.36,1,0,6,2026-06,3
FBJ-0004,2026-06-28,Tarde,A,Cable,,322,,15,12,85.7,21.4,10.761,3.49,7,0,0,0,1,0,35.0,0,1,6,2026-06,3
FBJ-0007,2026-06-28,Tarde,A,Antena,AP-02,594,-68.6,15,12,85.7,21.4,0.888,0.43,1,0,0,0,1,0,16.83,1,0,6,2026-06,3
FBJ-0010,2026-06-28,Tarde,A,Antena,AP-01,482,-67.3,15,12,85.7,21.4,4.333,2.09,1,0,0,0,1,0,17.28,1,0,6,2026-06,3
FBJ-0012,2026-06-28,Tarde,A,Antena,AP-01,631,-74.1,15,12,85.7,21.4,3.647,1.78,5,0,0,0,1,0,14.33,1,0,6,2026-06,3
FBJ-0013,2026-06-28,Tarde,A,Antena,AP-02,111,-56.0,15,12,85.7,21.4,0.833,0.32,2,1,20,0,1,0,18.87,1,0,6,2026-06,3
FBJ-0015,2026-06-28,Tarde,A,Antena,AP-02,894,-83.5,15,12,85.7,21.4,3.072,1.47,7,0,0,0,1,0,17.73,1,0,6,2026-06,3
FBJ-0018,2026-06-28,Tarde,A,Cable,,281,,15,12,85.7,21.4,4.445,1.13,8,0,0,0,1,0,35.0,0,1,6,2026-06,3
FBJ-0020,2026-06-28,Tarde,A,Antena,AP-01,244,-60.1,15,12,85.7,21.4,2.59,0.83,3,0,0,0,1,0,27.4,1,0,6,2026-06,3
FBJ-0022,2026-06-28,Tarde,A,Antena,AP-02,838,-82.4,15,12,85.7,21.4,2.046,1.3,8,0,0,0,1,0,15.26,1,0,6,2026-06,3
FBJ-0023,2026-06-28,Tarde,A,Antena,AP-01,872,-78.5,15,12,85.7,21.4,1.9,1.22,8,1,8,0,1,0,17.47,1,0,6,2026-06,3
FBJ-0024,2026-06-28,Tarde,A,Antena,AP-02,169,-58.3,15,12,85.7,21.4,2.133,0.78,1,0,0,0,1,0,23.99,1,0,6,2026-06,3
FBJ-0025,2026-06-28,Tarde,A,Antena,AP-01,575,-73.2,15,12,85.7,21.4,4.766,2.56,6,0,0,0,1,0,15.99,1,0,6,2026-06,3
FBJ-0026,2026-06-28,Tarde,A,Antena,AP-02,283,-64.0,15,12,85.7,21.4,3.177,1.56,5,1,7,0,1,0,16.68,1,0,6,2026-06,3
FBJ-0029,2026-06-28,Tarde,A,Cable,,251,,15,12,85.7,21.4,3.607,0.75,5,0,0,0,1,0,34.11,0,0,6,2026-06,3
FBJ-0032,2026-06-28,Tarde,B,Cable,,302,,20,12,109.3,27.3,8.252,1.81,7,0,0,0,1,0,35.0,0,1,6,2026-06,3
FBJ-0033,2026-06-28,Tarde,B,Antena,AP-01,719,-77.6,20,12,109.3,27.3,0.905,0.53,7,1,7,0,1,0,14.87,1,0,6,2026-06,3
FBJ-0035,2026-06-28,Tarde,B,Cable,,154,,20,12,109.3,27.3,9.288,2.23,2,1,38,0,1,0,31.76,0,0,6,2026-06,3
FBJ-0043,2026-06-28,Tarde,B,Cable,,318,,20,12,109.3,27.3,8.106,2.37,1,0,0,0,1,0,30.31,0,0,6,2026-06,3
FBJ-0045,2026-06-28,Tarde,B,Antena,AP-02,848,-81.7,20,12,109.3,27.3,2.939,1.1,7,1,4,0,1,0,16.44,1,0,6,2026-06,3
FBJ-0050,2026-06-28,Tarde,B,Antena,AP-02,277,-61.0,20,12,109.3,27.3,1.419,0.58,5,0,0,0,1,0,26.29,1,0,6,2026-06,3
FBJ-0051,2026-06-28,Tarde,B,Cable,,42,,20,12,109.3,27.3,7.561,1.92,3,0,0,0,1,0,26.64,0,0,6,2026-06,3
FBJ-0057,2026-06-28,Tarde,B,Antena,AP-01,851,-81.4,20,12,109.3,27.3,2.923,1.72,8,1,16,0,1,0,17.38,1,0,6,2026-06,3
FBJ-0058,2026-06-28,Tarde,B,Antena,AP-02,308,-59.0,20,12,109.3,27.3,3.329,1.63,8,0,0,0,1,0,21.24,1,0,6,2026-06,3
FBJ-0060,2026-06-28,Tarde,B,Cable,,110,,20,12,109.3,27.3,2.096,0.98,3,0,0,0,1,0,21.7,0,0,6,2026-06,3
FBJ-0003,2026-06-28,Noche,A,Antena,AP-02,392,-66.0,18,13,149.6,37.4,6.388,2.93,7,0,0,0,1,0,15.76,1,0,6,2026-06,4
FBJ-0004,2026-06-28,Noche,A,Cable,,322,,18,13,149.6,37.4,6.319,2.03,3,0,0,0,1,0,24.27,0,0,6,2026-06,4
FBJ-0005,2026-06-28,Noche,A,Cable,,179,,18,13,149.6,37.4,4.822,1.97,5,0,0,0,1,0,21.69,0,0,6,2026-06,4
FBJ-0009,2026-06-28,Noche,A,Antena,AP-02,565,-72.0,18,13,149.6,37.4,3.997,2.36,8,0,0,0,1,0,14.49,1,0,6,2026-06,4
FBJ-0010,2026-06-28,Noche,A,Antena,AP-01,482,-67.3,18,13,149.6,37.4,6.605,3.1,4,0,0,0,1,0,16.87,1,0,6,2026-06,4
FBJ-0011,2026-06-28,Noche,A,Antena,AP-02,440,-67.1,18,13,149.6,37.4,8.721,2.83,4,0,0,0,1,0,21.61,1,0,6,2026-06,4
FBJ-0012,2026-06-28,Noche,A,Antena,AP-01,631,-74.1,18,13,149.6,37.4,5.485,2.48,2,0,0,0,1,0,21.12,1,0,6,2026-06,4
FBJ-0014,2026-06-28,Noche,A,Antena,AP-01,319,-62.5,18,13,149.6,37.4,2.034,0.93,7,0,0,0,1,0,16.52,1,0,6,2026-06,4
FBJ-0018,2026-06-28,Noche,A,Cable,,281,,18,13,149.6,37.4,11.573,2.8,7,0,0,0,1,0,28.88,0,0,6,2026-06,4
FBJ-0019,2026-06-28,Noche,A,Cable,,81,,18,13,149.6,37.4,7.915,2.03,8,0,0,0,1,0,27.67,0,0,6,2026-06,4
FBJ-0020,2026-06-28,Noche,A,Antena,AP-01,244,-60.1,18,13,149.6,37.4,7.221,2.39,1,0,0,0,1,0,21.12,1,0,6,2026-06,4
FBJ-0021,2026-06-28,Noche,A,Cable,,163,,18,13,149.6,37.4,4.377,1.05,5,0,0,0,1,0,32.96,0,0,6,2026-06,4
FBJ-0022,2026-06-28,Noche,A,Antena,AP-02,838,-82.4,18,13,149.6,37.4,1.105,0.64,4,0,0,0,1,0,14.94,1,0,6,2026-06,4
FBJ-0023,2026-06-28,Noche,A,Antena,AP-01,872,-78.5,18,13,149.6,37.4,4.514,3.21,4,0,0,0,1,0,17.11,1,0,6,2026-06,4
FBJ-0024,2026-06-28,Noche,A,Antena,AP-02,169,-58.3,18,13,149.6,37.4,2.349,1.02,2,0,0,0,1,0,22.18,1,0,6,2026-06,4
FBJ-0025,2026-06-28,Noche,A,Antena,AP-01,575,-73.2,18,13,149.6,37.4,2.163,1.15,6,0,0,0,1,0,14.64,1,0,6,2026-06,4
FBJ-0026,2026-06-28,Noche,A,Antena,AP-02,283,-64.0,18,13,149.6,37.4,4.41,1.97,4,0,0,0,1,0,21.14,1,0,6,2026-06,4
FBJ-0027,2026-06-28,Noche,A,Cable,,85,,18,13,149.6,37.4,11.699,2.68,6,0,0,0,1,0,27.06,0,0,6,2026-06,4
FBJ-0029,2026-06-28,Noche,A,Cable,,251,,18,13,149.6,37.4,7.566,2.0,3,0,0,0,1,0,31.49,0,0,6,2026-06,4
FBJ-0030,2026-06-28,Noche,A,Antena,AP-02,116,-54.6,18,13,149.6,37.4,8.535,2.23,1,0,0,0,1,0,29.85,1,0,6,2026-06,4
FBJ-0031,2026-06-28,Noche,B,Cable,,202,,24,17,117.2,29.3,3.733,1.59,7,0,0,0,1,0,22.71,0,0,6,2026-06,4
FBJ-0032,2026-06-28,Noche,B,Cable,,302,,24,17,117.2,29.3,7.187,3.57,1,0,0,0,1,0,21.49,0,0,6,2026-06,4
FBJ-0033,2026-06-28,Noche,B,Antena,AP-01,719,-77.6,24,17,117.2,29.3,4.071,2.46,2,0,0,0,1,0,12.5,1,0,6,2026-06,4
FBJ-0034,2026-06-28,Noche,B,Antena,AP-02,604,-72.2,24,17,117.2,29.3,3.925,2.7,3,0,0,0,1,0,11.67,1,0,6,2026-06,4
FBJ-0036,2026-06-28,Noche,B,Antena,AP-01,831,-77.3,24,17,117.2,29.3,2.389,2.01,1,0,0,0,1,0,11.04,1,0,6,2026-06,4
FBJ-0037,2026-06-28,Noche,B,Cable,,205,,24,17,117.2,29.3,4.004,1.85,2,1,20,0,1,0,19.44,0,0,6,2026-06,4
FBJ-0039,2026-06-28,Noche,B,Cable,,288,,24,17,117.2,29.3,9.914,1.86,4,0,0,0,1,0,35.0,0,1,6,2026-06,4
FBJ-0040,2026-06-28,Noche,B,Antena,AP-01,564,-73.1,24,17,117.2,29.3,7.649,3.23,5,1,32,0,1,0,16.63,1,0,6,2026-06,4
FBJ-0041,2026-06-28,Noche,B,Antena,AP-02,509,-69.1,24,17,117.2,29.3,4.854,2.89,2,0,0,0,1,0,11.61,1,0,6,2026-06,4
FBJ-0042,2026-06-28,Noche,B,Antena,AP-01,176,-53.0,24,17,117.2,29.3,4.57,1.76,8,0,0,0,1,0,18.86,1,0,6,2026-06,4
FBJ-0043,2026-06-28,Noche,B,Cable,,318,,24,17,117.2,29.3,6.237,2.09,7,0,0,0,1,0,23.62,0,0,6,2026-06,4
FBJ-0044,2026-06-28,Noche,B,Cable,,86,,24,17,117.2,29.3,9.557,2.16,6,0,0,0,1,0,35.0,0,1,6,2026-06,4
FBJ-0046,2026-06-28,Noche,B,Antena,AP-01,177,-50.9,24,17,117.2,29.3,9.355,3.03,2,0,0,0,1,0,21.07,1,0,6,2026-06,4
FBJ-0047,2026-06-28,Noche,B,Antena,AP-02,453,-71.2,24,17,117.2,29.3,3.03,2.03,7,0,0,0,1,0,10.78,1,0,6,2026-06,4
FBJ-0048,2026-06-28,Noche,B,Antena,AP-01,721,-80.9,24,17,117.2,29.3,4.082,3.17,2,1,39,0,1,0,11.96,1,0,6,2026-06,4
FBJ-0049,2026-06-28,Noche,B,Cable,,350,,24,17,117.2,29.3,8.015,2.17,6,0,0,0,1,0,26.94,0,0,6,2026-06,4
FBJ-0050,2026-06-28,Noche,B,Antena,AP-02,277,-61.0,24,17,117.2,29.3,3.579,2.36,2,0,0,0,1,0,16.46,1,0,6,2026-06,4
FBJ-0051,2026-06-28,Noche,B,Cable,,42,,24,17,117.2,29.3,11.971,3.32,3,0,0,0,1,0,25.5,0,0,6,2026-06,4
FBJ-0052,2026-06-28,Noche,B,Cable,,288,,24,17,117.2,29.3,4.011,1.51,7,0,0,0,1,0,23.14,0,0,6,2026-06,4
FBJ-0053,2026-06-28,Noche,B,Antena,AP-01,245,-55.9,24,17,117.2,29.3,7.033,2.76,4,0,0,0,1,0,20.26,1,0,6,2026-06,4
FBJ-0054,2026-06-28,Noche,B,Antena,AP-02,302,-59.5,24,17,117.2,29.3,4.811,3.42,6,0,0,0,1,0,11.28,1,0,6,2026-06,4
FBJ-0056,2026-06-28,Noche,B,Antena,AP-02,549,-70.0,24,17,117.2,29.3,3.367,1.97,7,0,0,0,1,0,10.38,1,0,6,2026-06,4
FBJ-0057,2026-06-28,Noche,B,Antena,AP-01,851,-81.4,24,17,117.2,29.3,4.146,2.52,6,0,0,0,1,0,12.98,1,0,6,2026-06,4
FBJ-0058,2026-06-28,Noche,B,Antena,AP-02,308,-59.0,24,17,117.2,29.3,5.224,3.3,7,1,12,0,1,0,18.41,1,0,6,2026-06,4
FBJ-0059,2026-06-28,Noche,B,Cable,,107,,24,17,117.2,29.3,4.816,2.69,4,0,0,0,1,0,17.75,0,0,6,2026-06,4
FBJ-0060,2026-06-28,Noche,B,Cable,,110,,24,17,117.2,29.3,5.463,2.63,3,0,0,0,1,0,20.19,0,0,6,2026-06,4
FBJ-0015,2026-06-29,Madrugada,A,Antena,AP-02,894,-83.5,4,2,20.5,5.1,3.234,1.89,7,0,0,1,0,0,12.9,1,0,0,2026-06,1
FBJ-0039,2026-06-29,Madrugada,B,Cable,,288,,4,3,9.1,2.3,1.865,0.64,6,1,39,1,0,0,29.55,0,0,0,2026-06,1
FBJ-0050,2026-06-29,Madrugada,B,Antena,AP-02,277,-61.0,4,3,9.1,2.3,5.756,2.14,5,2,28,1,0,0,20.73,1,0,0,2026-06,1
FBJ-0051,2026-06-29,Madrugada,B,Cable,,42,,4,3,9.1,2.3,2.853,0.81,5,1,27,1,0,0,24.51,0,0,0,2026-06,1
FBJ-0052,2026-06-29,Madrugada,B,Cable,,288,,4,3,9.1,2.3,4.538,1.24,4,1,19,1,0,0,30.29,0,0,0,2026-06,1
FBJ-0054,2026-06-29,Madrugada,B,Antena,AP-02,302,-59.5,4,3,9.1,2.3,1.975,1.0,2,1,23,1,0,0,15.36,1,0,0,2026-06,1
FBJ-0060,2026-06-29,Madrugada,B,Cable,,110,,4,3,9.1,2.3,2.072,0.47,3,0,0,1,0,0,35.0,0,1,0,2026-06,1
FBJ-0003,2026-06-29,Mañana,A,Antena,AP-02,392,-66.0,8,4,47.8,12.0,6.337,3.1,1,0,0,1,0,0,15.19,1,0,0,2026-06,2
FBJ-0005,2026-06-29,Mañana,A,Cable,,179,,8,4,47.8,12.0,4.978,2.22,4,0,0,1,0,0,21.09,0,0,0,2026-06,2
FBJ-0015,2026-06-29,Mañana,A,Antena,AP-02,894,-83.5,8,4,47.8,12.0,0.915,0.66,8,3,12,1,0,0,10.31,1,0,0,2026-06,2
FBJ-0018,2026-06-29,Mañana,A,Cable,,281,,8,4,47.8,12.0,7.097,2.56,1,2,16,1,0,0,21.64,0,0,0,2026-06,2
FBJ-0019,2026-06-29,Mañana,A,Cable,,81,,8,4,47.8,12.0,10.86,2.88,4,0,0,1,0,0,29.8,0,0,0,2026-06,2
FBJ-0023,2026-06-29,Mañana,A,Antena,AP-01,872,-78.5,8,4,47.8,12.0,1.337,1.16,8,3,30,1,0,0,12.08,1,0,0,2026-06,2
FBJ-0027,2026-06-29,Mañana,A,Cable,,85,,8,4,47.8,12.0,3.192,1.03,4,2,60,1,0,0,24.98,0,0,0,2026-06,2
FBJ-0031,2026-06-29,Mañana,B,Cable,,202,,11,10,133.9,33.5,3.124,1.23,6,0,0,1,0,0,30.02,0,0,0,2026-06,2
FBJ-0033,2026-06-29,Mañana,B,Antena,AP-01,719,-77.6,11,10,133.9,33.5,1.301,0.89,5,1,27,1,0,0,10.43,1,0,0,2026-06,2
FBJ-0035,2026-06-29,Mañana,B,Cable,,154,,11,10,133.9,33.5,5.194,2.09,4,0,0,1,0,0,28.4,0,0,0,2026-06,2
FBJ-0037,2026-06-29,Mañana,B,Cable,,205,,11,10,133.9,33.5,3.875,1.63,1,2,78,1,0,0,29.11,0,0,0,2026-06,2
FBJ-0041,2026-06-29,Mañana,B,Antena,AP-02,509,-69.1,11,10,133.9,33.5,3.862,1.79,7,3,90,1,0,0,14.42,1,0,0,2026-06,2
FBJ-0042,2026-06-29,Mañana,B,Antena,AP-01,176,-53.0,11,10,133.9,33.5,1.902,0.53,5,0,0,1,0,0,23.35,1,0,0,2026-06,2
FBJ-0044,2026-06-29,Mañana,B,Cable,,86,,11,10,133.9,33.5,8.511,2.37,3,1,3,1,0,0,35.0,0,1,0,2026-06,2
FBJ-0045,2026-06-29,Mañana,B,Antena,AP-02,848,-81.7,11,10,133.9,33.5,3.031,1.88,6,4,28,1,0,0,12.02,1,0,0,2026-06,2
FBJ-0049,2026-06-29,Mañana,B,Cable,,350,,11,10,133.9,33.5,13.448,2.72,8,3,15,1,0,0,32.04,0,0,0,2026-06,2
FBJ-0051,2026-06-29,Mañana,B,Cable,,42,,11,10,133.9,33.5,4.884,1.85,1,1,25,1,0,0,25.47,0,0,0,2026-06,2
FBJ-0053,2026-06-29,Mañana,B,Antena,AP-01,245,-55.9,11,10,133.9,33.5,3.046,1.09,8,0,0,1,0,0,19.86,1,0,0,2026-06,2
FBJ-0004,2026-06-29,Tarde,A,Cable,,322,,17,12,137.4,34.3,3.276,1.07,5,1,31,1,0,0,24.48,0,0,0,2026-06,3
FBJ-0005,2026-06-29,Tarde,A,Cable,,179,,17,12,137.4,34.3,7.133,2.06,8,0,0,1,0,0,27.96,0,0,0,2026-06,3
FBJ-0013,2026-06-29,Tarde,A,Antena,AP-02,111,-56.0,17,12,137.4,34.3,6.375,2.11,3,1,33,1,0,0,24.72,1,0,0,2026-06,3
FBJ-0014,2026-06-29,Tarde,A,Antena,AP-01,319,-62.5,17,12,137.4,34.3,1.678,0.72,6,2,72,1,0,0,16.5,1,0,0,2026-06,3
FBJ-0015,2026-06-29,Tarde,A,Antena,AP-02,894,-83.5,17,12,137.4,34.3,1.66,1.17,6,3,30,1,0,0,13.05,1,0,0,2026-06,3
FBJ-0019,2026-06-29,Tarde,A,Cable,,81,,17,12,137.4,34.3,3.864,1.89,1,1,22,1,0,0,22.97,0,0,0,2026-06,3
FBJ-0020,2026-06-29,Tarde,A,Antena,AP-01,244,-60.1,17,12,137.4,34.3,2.091,1.17,3,1,4,1,0,0,17.86,1,0,0,2026-06,3
FBJ-0022,2026-06-29,Tarde,A,Antena,AP-02,838,-82.4,17,12,137.4,34.3,2.492,1.48,4,3,30,1,0,0,10.32,1,0,0,2026-06,3
FBJ-0023,2026-06-29,Tarde,A,Antena,AP-01,872,-78.5,17,12,137.4,34.3,2.955,1.63,1,2,52,1,0,0,15.8,1,0,0,2026-06,3
FBJ-0025,2026-06-29,Tarde,A,Antena,AP-01,575,-73.2,17,12,137.4,34.3,2.226,1.68,4,2,16,1,0,0,15.37,1,0,0,2026-06,3
FBJ-0031,2026-06-29,Tarde,B,Cable,,202,,9,5,53.6,13.4,1.22,0.66,6,2,58,1,0,0,19.94,0,0,0,2026-06,3
FBJ-0034,2026-06-29,Tarde,B,Antena,AP-02,604,-72.2,9,5,53.6,13.4,1.069,0.61,7,0,0,1,0,0,12.38,1,0,0,2026-06,3
FBJ-0037,2026-06-29,Tarde,B,Cable,,205,,9,5,53.6,13.4,4.835,1.85,6,0,0,1,0,0,25.52,0,0,0,2026-06,3
FBJ-0040,2026-06-29,Tarde,B,Antena,AP-01,564,-73.1,9,5,53.6,13.4,0.946,0.61,2,1,7,1,0,0,10.84,1,0,0,2026-06,3
FBJ-0041,2026-06-29,Tarde,B,Antena,AP-02,509,-69.1,9,5,53.6,13.4,2.207,1.8,6,3,42,1,0,0,11.63,1,0,0,2026-06,3
FBJ-0042,2026-06-29,Tarde,B,Antena,AP-01,176,-53.0,9,5,53.6,13.4,1.564,0.61,7,0,0,1,0,0,17.07,1,0,0,2026-06,3
FBJ-0043,2026-06-29,Tarde,B,Cable,,318,,9,5,53.6,13.4,3.061,0.74,8,0,0,1,0,0,31.28,0,0,0,2026-06,3
FBJ-0045,2026-06-29,Tarde,B,Antena,AP-02,848,-81.7,9,5,53.6,13.4,2.192,1.43,2,5,160,1,0,0,12.54,1,0,0,2026-06,3
FBJ-0046,2026-06-29,Tarde,B,Antena,AP-01,177,-50.9,9,5,53.6,13.4,6.455,1.83,4,2,6,1,0,0,27.33,1,0,0,2026-06,3
FBJ-0047,2026-06-29,Tarde,B,Antena,AP-02,453,-71.2,9,5,53.6,13.4,2.967,1.88,1,0,0,1,0,0,11.66,1,0,0,2026-06,3
FBJ-0051,2026-06-29,Tarde,B,Cable,,42,,9,5,53.6,13.4,6.255,1.43,3,0,0,1,0,0,28.43,0,0,0,2026-06,3
FBJ-0052,2026-06-29,Tarde,B,Cable,,288,,9,5,53.6,13.4,2.394,0.65,5,4,88,1,0,0,29.04,0,0,0,2026-06,3
FBJ-0054,2026-06-29,Tarde,B,Antena,AP-02,302,-59.5,9,5,53.6,13.4,3.871,1.22,7,1,30,1,0,0,20.69,1,0,0,2026-06,3
FBJ-0058,2026-06-29,Tarde,B,Antena,AP-02,308,-59.0,9,5,53.6,13.4,5.026,2.48,8,2,24,1,0,0,22.66,1,0,0,2026-06,3
FBJ-0059,2026-06-29,Tarde,B,Cable,,107,,9,5,53.6,13.4,5.023,2.74,3,1,13,1,0,0,20.96,0,0,0,2026-06,3
FBJ-0001,2026-06-29,Noche,A,Antena,AP-01,625,-74.5,17,12,170.8,42.7,3.399,1.78,3,2,76,1,0,0,13.29,1,0,0,2026-06,4
FBJ-0003,2026-06-29,Noche,A,Antena,AP-02,392,-66.0,17,12,170.8,42.7,4.364,3.33,5,0,0,1,0,0,9.68,1,0,0,2026-06,4
FBJ-0007,2026-06-29,Noche,A,Antena,AP-02,594,-68.6,17,12,170.8,42.7,3.604,2.33,6,0,0,1,0,0,10.36,1,0,0,2026-06,4
FBJ-0009,2026-06-29,Noche,A,Antena,AP-02,565,-72.0,17,12,170.8,42.7,2.719,1.76,7,1,17,1,0,0,12.29,1,0,0,2026-06,4
FBJ-0010,2026-06-29,Noche,A,Antena,AP-01,482,-67.3,17,12,170.8,42.7,5.065,3.32,1,1,35,1,0,0,15.53,1,0,0,2026-06,4
FBJ-0011,2026-06-29,Noche,A,Antena,AP-02,440,-67.1,17,12,170.8,42.7,4.885,2.81,3,0,0,1,0,0,13.07,1,0,0,2026-06,4
FBJ-0019,2026-06-29,Noche,A,Cable,,81,,17,12,170.8,42.7,3.41,1.6,8,1,27,1,0,0,19.9,0,0,0,2026-06,4
FBJ-0020,2026-06-29,Noche,A,Antena,AP-01,244,-60.1,17,12,170.8,42.7,3.63,1.32,7,0,0,1,0,0,20.73,1,0,0,2026-06,4
FBJ-0021,2026-06-29,Noche,A,Cable,,163,,17,12,170.8,42.7,6.407,2.49,6,3,72,1,0,0,26.76,0,0,0,2026-06,4
FBJ-0023,2026-06-29,Noche,A,Antena,AP-01,872,-78.5,17,12,170.8,42.7,2.702,2.48,5,5,25,1,0,0,11.49,1,0,0,2026-06,4
FBJ-0024,2026-06-29,Noche,A,Antena,AP-02,169,-58.3,17,12,170.8,42.7,4.721,2.31,3,0,0,1,0,0,19.25,1,0,0,2026-06,4
FBJ-0026,2026-06-29,Noche,A,Antena,AP-02,283,-64.0,17,12,170.8,42.7,4.942,3.14,2,0,0,1,0,0,13.7,1,0,0,2026-06,4
FBJ-0027,2026-06-29,Noche,A,Cable,,85,,17,12,170.8,42.7,13.037,3.35,5,0,0,1,0,0,30.04,0,0,0,2026-06,4
FBJ-0029,2026-06-29,Noche,A,Cable,,251,,17,12,170.8,42.7,4.412,1.58,3,0,0,1,0,0,23.83,0,0,0,2026-06,4
FBJ-0030,2026-06-29,Noche,A,Antena,AP-02,116,-54.6,17,12,170.8,42.7,7.087,3.36,2,1,34,1,0,0,19.96,1,0,0,2026-06,4
FBJ-0031,2026-06-29,Noche,B,Cable,,202,,18,15,110.4,27.6,6.266,2.33,6,0,0,1,0,0,21.24,0,0,0,2026-06,4
FBJ-0032,2026-06-29,Noche,B,Cable,,302,,18,15,110.4,27.6,4.043,1.67,7,1,31,1,0,0,20.78,0,0,0,2026-06,4
FBJ-0033,2026-06-29,Noche,B,Antena,AP-01,719,-77.6,18,15,110.4,27.6,1.26,1.09,6,1,32,1,0,0,10.12,1,0,0,2026-06,4
FBJ-0034,2026-06-29,Noche,B,Antena,AP-02,604,-72.2,18,15,110.4,27.6,3.024,2.68,1,4,72,1,0,0,8.87,1,0,0,2026-06,4
FBJ-0037,2026-06-29,Noche,B,Cable,,205,,18,15,110.4,27.6,2.486,1.51,3,0,0,1,0,0,19.42,0,0,0,2026-06,4
FBJ-0039,2026-06-29,Noche,B,Cable,,288,,18,15,110.4,27.6,7.975,2.48,7,1,39,1,0,0,21.79,0,0,0,2026-06,4
FBJ-0040,2026-06-29,Noche,B,Antena,AP-01,564,-73.1,18,15,110.4,27.6,2.71,1.92,4,1,5,1,0,0,11.32,1,0,0,2026-06,4
FBJ-0041,2026-06-29,Noche,B,Antena,AP-02,509,-69.1,18,15,110.4,27.6,1.271,1.45,1,2,34,1,0,0,8.24,1,0,0,2026-06,4
FBJ-0042,2026-06-29,Noche,B,Antena,AP-01,176,-53.0,18,15,110.4,27.6,2.509,1.34,8,4,68,1,0,0,16.24,1,0,0,2026-06,4
FBJ-0043,2026-06-29,Noche,B,Cable,,318,,18,15,110.4,27.6,4.622,2.23,2,3,30,1,0,0,18.55,0,0,0,2026-06,4
FBJ-0044,2026-06-29,Noche,B,Cable,,86,,18,15,110.4,27.6,5.565,3.04,2,4,156,1,0,0,17.56,0,0,0,2026-06,4
FBJ-0046,2026-06-29,Noche,B,Antena,AP-01,177,-50.9,18,15,110.4,27.6,4.291,2.42,2,1,4,1,0,0,17.3,1,0,0,2026-06,4
FBJ-0047,2026-06-29,Noche,B,Antena,AP-02,453,-71.2,18,15,110.4,27.6,2.77,3.12,6,1,5,1,0,0,9.89,1,0,0,2026-06,4
FBJ-0048,2026-06-29,Noche,B,Antena,AP-01,721,-80.9,18,15,110.4,27.6,5.231,4.02,4,1,29,1,0,0,9.94,1,0,0,2026-06,4
FBJ-0051,2026-06-29,Noche,B,Cable,,42,,18,15,110.4,27.6,1.331,0.47,5,2,66,1,0,0,24.23,0,0,0,2026-06,4
FBJ-0054,2026-06-29,Noche,B,Antena,AP-02,302,-59.5,18,15,110.4,27.6,5.922,3.43,8,3,117,1,0,0,14.89,1,0,0,2026-06,4
FBJ-0057,2026-06-29,Noche,B,Antena,AP-01,851,-81.4,18,15,110.4,27.6,1.6,1.69,4,5,20,1,0,0,8.13,1,0,0,2026-06,4
FBJ-0058,2026-06-29,Noche,B,Antena,AP-02,308,-59.0,18,15,110.4,27.6,4.151,2.32,7,1,33,1,0,0,18.55,1,0,0,2026-06,4
FBJ-0060,2026-06-29,Noche,B,Cable,,110,,18,15,110.4,27.6,6.893,1.99,8,1,12,1,0,0,25.79,0,0,0,2026-06,4
FBJ-0001,2026-06-30,Madrugada,A,Antena,AP-01,625,-74.5,2,2,18.2,4.5,2.259,1.54,4,0,0,0,0,0,14.61,1,0,1,2026-06,1
FBJ-0014,2026-06-30,Madrugada,A,Antena,AP-01,319,-62.5,2,2,18.2,4.5,2.112,0.66,7,0,0,0,0,0,21.36,1,0,1,2026-06,1
FBJ-0034,2026-06-30,Madrugada,B,Antena,AP-02,604,-72.2,2,2,32.4,8.1,1.249,0.55,3,0,0,0,0,0,19.35,1,0,1,2026-06,1
FBJ-0035,2026-06-30,Madrugada,B,Cable,,154,,2,2,32.4,8.1,0.537,0.2,8,0,0,0,0,0,24.66,0,0,1,2026-06,1
FBJ-0037,2026-06-30,Madrugada,B,Cable,,205,,2,2,32.4,8.1,4.492,1.39,6,0,0,0,0,0,35.0,0,1,1,2026-06,1
FBJ-0041,2026-06-30,Madrugada,B,Antena,AP-02,509,-69.1,2,2,32.4,8.1,4.553,1.81,5,0,0,0,0,0,21.35,1,0,1,2026-06,1
FBJ-0058,2026-06-30,Madrugada,B,Antena,AP-02,308,-59.0,2,2,32.4,8.1,3.184,1.26,7,0,0,0,0,0,24.93,1,0,1,2026-06,1
FBJ-0059,2026-06-30,Madrugada,B,Cable,,107,,2,2,32.4,8.1,1.325,0.35,6,0,0,0,0,0,35.0,0,1,1,2026-06,1
FBJ-0003,2026-06-30,Mañana,A,Antena,AP-02,392,-66.0,9,6,76.0,19.0,2.706,1.66,6,0,0,0,0,0,15.17,1,0,1,2026-06,2
